business_id,postal_code,business_lat,business_long,overall_business_stars,overall_review_count,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,surrounding_children_2018,surrounding_youth_2018,surrounding_adults_2018,surrounding_elders_2018,surrounding_children_2019,surrounding_youth_2019,surrounding_adults_2019,surrounding_elders_2019,scaled_capped_business_proximity,landmarks_nearby,capped_Total.population_2018,scaled_capped_Total.population_2018,capped_Total.population_2019,scaled_capped_Total.population_2019,capped_children_2018,scaled_capped_children_2018,capped_children_2019,scaled_capped_children_2019,capped_youth_2018,scaled_capped_youth_2018,capped_youth_2019,scaled_capped_youth_2019,capped_adults_2018,scaled_capped_adults_2018,capped_adults_2019,scaled_capped_adults_2019,capped_elders_2018,scaled_capped_elders_2018,capped_elders_2019,scaled_capped_elders_2019,capped_surrounding_children_2018,scaled_capped_surrounding_children_2018,capped_surrounding_youth_2018,scaled_capped_surrounding_youth_2018,capped_surrounding_adults_2018,scaled_capped_surrounding_adults_2018,capped_surrounding_elders_2018,scaled_capped_surrounding_elders_2018,capped_surrounding_children_2019,scaled_capped_surrounding_children_2019,capped_surrounding_youth_2019,scaled_capped_surrounding_youth_2019,capped_surrounding_adults_2019,scaled_capped_surrounding_adults_2019,capped_surrounding_elders_2019,scaled_capped_surrounding_elders_2019
hUmHwBQtGg0iH-PZakQJDw,19122,39.971709,-75.135062,4.5,610,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,NA,1,NA,0,3,1,1,2,1,26,16,4.3,4.0745,130,94,108,98,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,0.02300829446261199,18,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
HUVLNeBs32cInBZVFS90RA,19123,39.9664506632,-75.1455635682,4.5,154,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,1,NA,1,2,NA,1,2,1,4,16,4.5385,4.2222,13,9,22,7,15681,17351,1783,2042,1450,1668,10546,11598,1902,2043,18588,24762,91287,17056,18829,24691,95592,17498,-0.05656781982924993,16,15681,-0.4828382626547764,17351,-0.4741199456899692,1783,-0.6185281065088757,2042,-0.581221198156682,1450,-0.4876373626373626,1668,-0.23885618166526493,10546,-0.453906495136492,11598,-0.41356523907487064,1902,-0.6761904761904762,2043,-0.6037943359912016,18588,-0.40367533354910634,24762,0.08008779541626257,91287,-0.3530829521947887,17056,-0.45078173858661663,18829,-0.3982992581870816,24691,0.1260980762815523,95592,-0.27774217866566153,17498,-0.37234669811320753
hUX1yAimviBIhb21D_KtcQ,19127,40.0245627,-75.2209958,3,312,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,NA,1,NA,NA,1,NA,1,2,1,NA,0,1,1,13,3.4091,3.4231,44,26,31,13,6082,5760,265,228,1430,1214,3972,3910,415,408,5649,5353,27210,6179,5297,4706,27313,6088,0.3410307708664579,6,6082,-0.7907551164431899,5760,-0.8579660231148789,265,-0.8992233727810651,228,-0.929531490015361,1430,-0.4967948717948718,1214,-0.42977291841883936,3972,-0.8664574835268277,3910,-0.892837104918646,415,-1.1053391053391053,408,-1.053340665383558,5649,-0.8689898227065127,5353,-0.9106222244908376,27210,-1.569126828990568,6179,-1.131019387116948,5297,-0.8879681563235028,4706,-0.9850439230512621,27313,-1.5645684131172257,6088,-1.0451061320754718
Hv7e5Csyo4pfX60JtBPj3A,19114,40.0722408,-75.0314294,4.5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,0,8,3,4.3333,2,3,1,1,31736,31668,5128,5284,2971,2868,17410,17374,6227,6142,36223,19520,112942,38232,36834,19583,113100,38462,-0.41080355719431494,7,31736,0.03217424777057805,31668,0,5128,0,5284,0.0412826420890937,2971,0.2087912087912088,2868,0.2657695542472666,17410,-0.02315657358016944,17374,-0.05348793716102487,6227,0.572005772005772,6142,0.5232334341490239,36223,0.23051749559463444,19520,-0.1874840487979174,112942,0.057882451179473556,38232,0.873545966228893,36834,0.253229600144744,19583,-0.1579005893472701,113100,0.05222389747455711,38462,0.8637382075471698
hVRebPv7EKMUGVV2m5IKaQ,19115,40.1021934378,-75.0294394791,1.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,1,NA,1,1,0,1,2,1,0,8,1.25,1.25,8,4,8,13,34479,35346,5984,5827,2586,3034,17779,18225,8130,8260,44713,23673,129662,42662,45006,22833,130180,43332,-0.3888769424554705,3,34479,0.12016423943029447,35346,0.12180017882571116,5984,0.15828402366863906,5827,0.1455453149001536,2586,0.03250915750915751,3034,0.3355761143818335,17779,0,18225,-4.363817717099931e-4,8130,1.121212121212121,8260,1.105581523233434,44713,0.5358363002121768,23673,0.024501046398856616,129662,0.375192150760063,42662,1.1505941213258286,45006,0.5489415596164284,22833,0.02279550761703547,130180,0.3741236336223144,43332,1.1508844339622641
HW5LkI9qeqVDwHqhd00_8A,19102,39.9504391,-75.1675545,3.5,251,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,NA,1,NA,NA,1,NA,1,2,1,0,0,0,1,13,3.3684,3.5385,19,13,24,19,4937,5147,116,163,826,849,3088,3249,907,886,17454,14728,109892,21802,17568,14220,112052,22245,1.7938660142238434,9,4937,-0.8274844421633413,5147,-0.8782660529191642,116,-0.9267751479289941,163,-0.9420122887864824,826,-0.7733516483516484,849,-0.5832632464255677,3088,-0.9219328522121117,3249,-0.9340440122186896,907,-0.9633477633477634,886,-0.921913665108606,17454,-0.4444564318337109,14728,-0.4320861620131693,109892,0,21802,-0.1539712320200125,17568,-0.44392979916772207,14220,-0.4560769487379073,112052,0.032472672446287223,22245,-0.09245283018867924
hwm0SPrb1IACKU5oU3hy0A,19114,40.054758,-75.008043,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,NA,NA,1,NA,1,2,1,0,1,1,1,12,3.5,5,2,1,8,2,31736,31668,5128,5284,2971,2868,17410,17374,6227,6142,36223,19520,112942,38232,36834,19583,113100,38462,-0.4301804231837315,15,31736,0.03217424777057805,31668,0,5128,0,5284,0.0412826420890937,2971,0.2087912087912088,2868,0.2657695542472666,17410,-0.02315657358016944,17374,-0.05348793716102487,6227,0.572005772005772,6142,0.5232334341490239,36223,0.23051749559463444,19520,-0.1874840487979174,112942,0.057882451179473556,38232,0.873545966228893,36834,0.253229600144744,19583,-0.1579005893472701,113100,0.05222389747455711,38462,0.8637382075471698
HWrG_7G3lN_0TR5b3N5YWw,19130,39.9675,-75.17601,4.5,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,NA,0,2,0,1,2,1,1,12,4.619,4.65,42,20,58,16,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,31373,54428,123210,29135,30550,53965,126080,30070,0.03648518991008597,11,27410,-0.10659523962276256,27093,-0.1515051164022916,2684,-0.4519230769230769,2323,-0.5272657450076805,2292,-0.1021062271062271,2113,-0.05172413793103448,19125,0.08446815186695952,19149,0.0571660120940091,3309,-0.2701298701298701,3508,-0.20098982678031344,31373,0.056100981767180924,54428,1.59435455055893,123210,0.2527470441994193,29135,0.3046278924327705,30550,0.025836801157951873,53965,1.753697320137885,126080,0.29685261967583865,30070,0.36892688679245284
HwtynrR0JtrHBzqLUfqRUw,19122,39.980046,-75.156439,4.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,1,0,4,4.4,4,5,1,1,1,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,0.14043552982343696,14,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
hX_8ZUmIqWFWzjdiPrf23w,19147,39.9297933,-75.1580422,4.5,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,1,NA,1,12,7,4.5455,4.3667,33,30,40,34,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,0.4656373448399979,22,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
hxh1ongobphqXq30V13ukg,19125,39.970471,-75.134725,4,271,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,1,NA,1,2,0,1,2,1,5,18,3.2778,3.9032,36,31,82,69,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,31257,23193,83624,13396,31387,22423,86303,13943,0.25848732761348175,17,24674,-0.19436068518637326,25850,-0.1926681458423022,3207,-0.3552144970414201,3652,-0.2720814132104455,2017,-0.22802197802197802,1856,-0.159798149705635,17400,-0.023784122999686224,18232,0,2050,-0.6334776334776335,2110,-0.5853725598020346,31257,0.05192937030244183,23193,0,83624,-0.49851023855161025,13396,-0.6796747967479675,31387,0.05612447982630722,22423,0,86303,-0.45280814172634754,13943,-0.5819575471698113
hXL6oSqDFIp8DWQzR35QKQ,19111,40.0618034,-75.0840422,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,1,NA,1,2,1,4,3,2,NA,2,0,1,5,68263,68113,14886,14477,8153,7570,36316,36889,8908,9177,77041,45335,179922,41080,77532,43729,178649,42347,-0.3323980756979825,6,68263,1.203887855264002,68113,1.2069079709904957,14886,1.8043639053254439,14477,1.8064516129032258,8153,2.5815018315018317,7570,2.2430613961312025,36316,1.1632883589582679,36889,1.1630821021133346,8908,1.3457431457431457,9177,1.3577124003299423,77041,1.6984212608336031,45335,1.1302128528405901,179922,1.3290190347864044,41080,1.0516572858036273,77532,1.7259272661480007,43729,1.1845880128989215,178649,1.287598944591029,42347,1.0928066037735849
hxPnlWZmirx7neooZykmtg,19122,39.9771594076,-75.1436727494,5,74,1,NA,0,NA,NA,NA,1,NA,1,0,1,0,0,0,2,1,1,1,1,0,1,NA,1,2,1,0,2,1,10,15,4.9231,4.6905,13,42,3,24,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,0.07836918714292697,18,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
HxqKo-FK8L_f_xPpBtebQQ,19106,39.949973724,-75.1445580715,4.5,111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,NA,1,NA,1,2,0,1,2,1,3,15,4.3056,3.4444,36,9,45,19,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,0.9831828238621764,23,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
HxSAlo0GRb4JTmDIxNw68Q,19104,39.949712,-75.209374,3.5,227,0,0,0,1,0,0,NA,0,1,0,1,0,0,0,1,1,1,1,1,NA,1,NA,0,2,1,NA,0,1,5,17,4.2157,3.6579,51,38,49,60,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,-0.03895157523351102,22,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
hxz-ZUqfwcueJu3eIGcBMA,19106,39.948517,-75.152606,4.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,0,4,4,4.6,4.2,5,5,27,9,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,1.0680119561463717,30,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
Hy-gZGsEpgZhIaARnaBKdQ,19147,39.9426857,-75.158501,4.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,1,0,3,4.5,5,6,4,5,4,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,0.1953771373275162,25,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
HYNJFIp1x-8GjkxGcVetZg,19128,40.0280368007,-75.2158295149,4,133,0,0,0,0,0,0,NA,0,1,0,1,0,1,0,2,1,1,1,1,0,1,NA,1,2,0,1,2,1,3,20,3.913,3.6923,23,26,27,21,38309,37644,5384,5069,3923,3492,23238,23403,5764,5680,20952,16635,78528,21782,20338,16472,78913,21916,-0.37070097852679507,9,38309,0.2430230320138577,37644,0.1979004536874524,5384,0.047337278106508875,5069,0,3923,0.6446886446886447,3492,0.528174936921783,23238,0.342579228114214,23403,0.3223614487874821,5764,0.4383838383838384,5680,0.3962056640087985,20952,-0.3186607688711475,16635,-0.33474554642437854,78528,-0.5952213766534454,21782,-0.15522201375859912,20338,-0.3436945901935951,16472,-0.33086845324141,78913,-0.5920844327176781,21916,-0.11185141509433963
H_yVbOCHTEocWeXl6UXkIQ,19119,40.043998,-75.190724,3,136,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,NA,NA,1,NA,1,1,0,1,0,1,1,12,2.9231,1,13,4,1,3,29391,28192,4828,4685,2560,2452,16106,15346,5897,5709,27813,21289,95981,30983,27734,20424,96363,31148,-0.3864787131329683,6,29391,-0.043048694424841216,28192,-0.11511077259330398,4828,-0.05547337278106509,4685,-0.07373271889400922,2560,0.020604395604395604,2452,0.09083263246425567,16106,-0.10498901788515845,15346,-0.17991397045072002,5897,0.4767676767676768,5709,0.4041792686279901,27813,-0.07192433559894991,21289,-0.09718748404879791,95981,-0.2640009109369366,30983,0.42020012507817384,27734,-0.07606296363307401,20424,-0.1111419993328144,96363,-0.2632114587259706,31148,0.4324882075471698
hYWwNKt65xf525Z1GaQsNg,19147,39.9347011,-75.1622226,3,143,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,1,NA,1,2,0,1,0,1,2,16,3.2,2.1,10,10,14,5,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,1.0722941773941603,21,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
hz_jlKOsbQT3bsucp670qA,19104,39.9545950448,-75.1951047019,3.5,217,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,1,0,1,1,NA,0,1,NA,1,2,1,1,0,1,3,16,3.5476,2.9063,42,32,45,24,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,0.31592982530564523,17,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
HzKZlWwxEGgGjCL7M1Kacg,19125,39.9640632,-75.1327706,3.5,66,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,NA,1,NA,1,3,1,0,2,1,0,16,4.2727,3.0625,11,16,18,4,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,31257,23193,83624,13396,31387,22423,86303,13943,0.19224516834532396,12,24674,-0.19436068518637326,25850,-0.1926681458423022,3207,-0.3552144970414201,3652,-0.2720814132104455,2017,-0.22802197802197802,1856,-0.159798149705635,17400,-0.023784122999686224,18232,0,2050,-0.6334776334776335,2110,-0.5853725598020346,31257,0.05192937030244183,23193,0,83624,-0.49851023855161025,13396,-0.6796747967479675,31387,0.05612447982630722,22423,0,86303,-0.45280814172634754,13943,-0.5819575471698113
hzXmSzmBqgvEkivy7-Mc2Q,19104,39.9589223,-75.1906643617,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,NA,1,1,0,0,2,0,4,6,1.5,NA,2,0,2,1,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,0.06233434592013692,13,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
hZyq5_bP6AHCPxGWapXS_A,19107,39.9463542742,-75.1635259249,4,182,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,1,1,1,1,NA,1,NA,1,2,0,0,2,0,22,15,4.3019,4.0857,53,35,99,64,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,0.9286010660885436,21,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
i0b_xiKIbExKtF3vqo1Bzw,19148,39.9011799,-75.1719716,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,2,0,1,0,1,1,5,5,4,1,1,4,3,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,28581,14140,110165,24264,27997,13926,110329,23813,-0.3444772313579235,7,52594,0.7012574581381921,52259,0.681888929363844,9257,0.7634985207100592,9472,0.8454301075268817,4110,0.7303113553113553,4141,0.8010933557611438,31531,0.8630059617194854,31193,0.807992020447603,7696,0.9959595959595959,7453,0.8836953533131702,28581,-0.04430539072895314,14140,-0.46209994385176867,110165,0.005180953826884026,24264,0,27997,-0.06654604667993487,13926,-0.47242299566329365,110329,0,23813,0
I1H5s9cVCGh1nH-4bhsSDA,19147,39.9390394,-75.159227,3.5,469,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,0,NA,1,2,1,1,2,1,8,13,3.9057,3.5,53,54,125,78,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,0.8217406347816133,27,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
I2ISRV7IybkMc3HEYKUE9g,19103,39.948271,-75.174425,4,722,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,NA,NA,0,NA,1,2,1,0,0,1,7,11,4.1071,4.1778,56,45,51,50,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.1082061605705409,14,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
I39Gnp-se1D8-mvv_MumOw,19107,39.9532903753,-75.1610183611,2,152,0,0,0,0,0,1,0,0,1,NA,NA,0,0,0,2,0,NA,1,1,NA,1,NA,1,2,1,1,2,1,0,13,1.7059,2,17,21,22,8,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,1.6126112815694158,10,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
I4Szupt_YHzR9dczcNzfeA,19122,39.9717648,-75.1354975,4,160,0,0,0,NA,1,0,NA,0,NA,0,1,0,0,0,2,1,NA,1,1,NA,0,NA,1,1,0,0,0,1,0,14,4,3.75,12,8,21,19,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,0.21278445842884883,18,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
i4ttU3qq_F30WCfzh3kjJw,19115,40.0836156,-75.0382522,2.5,90,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,2,0,1,1,1,0,1,NA,1,2,1,1,2,1,0,15,3,1.5,12,8,3,1,34479,35346,5984,5827,2586,3034,17779,18225,8130,8260,44713,23673,129662,42662,45006,22833,130180,43332,-0.3797168864367282,4,34479,0.12016423943029447,35346,0.12180017882571116,5984,0.15828402366863906,5827,0.1455453149001536,2586,0.03250915750915751,3034,0.3355761143818335,17779,0,18225,-4.363817717099931e-4,8130,1.121212121212121,8260,1.105581523233434,44713,0.5358363002121768,23673,0.024501046398856616,129662,0.375192150760063,42662,1.1505941213258286,45006,0.5489415596164284,22833,0.02279550761703547,130180,0.3741236336223144,43332,1.1508844339622641
i4uxP1u2a-t82ELdNrVCKA,19119,40.0604497,-75.1915154,3.5,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,1,NA,1,1,0,1,2,1,0,12,3.7778,3.2,9,5,5,9,29391,28192,4828,4685,2560,2452,16106,15346,5897,5709,27813,21289,95981,30983,27734,20424,96363,31148,-0.21402901630628457,9,29391,-0.043048694424841216,28192,-0.11511077259330398,4828,-0.05547337278106509,4685,-0.07373271889400922,2560,0.020604395604395604,2452,0.09083263246425567,16106,-0.10498901788515845,15346,-0.17991397045072002,5897,0.4767676767676768,5709,0.4041792686279901,27813,-0.07192433559894991,21289,-0.09718748404879791,95981,-0.2640009109369366,30983,0.42020012507817384,27734,-0.07606296363307401,20424,-0.1111419993328144,96363,-0.2632114587259706,31148,0.4324882075471698
I5KZm-NnxYeEQsmp6nK5_w,19123,39.9698623,-75.1439919,4,338,NA,NA,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,NA,1,2,1,1,2,1,5,18,2.7143,3.8,21,15,103,69,15681,17351,1783,2042,1450,1668,10546,11598,1902,2043,18588,24762,91287,17056,18829,24691,95592,17498,0.00375677820329435,16,15681,-0.4828382626547764,17351,-0.4741199456899692,1783,-0.6185281065088757,2042,-0.581221198156682,1450,-0.4876373626373626,1668,-0.23885618166526493,10546,-0.453906495136492,11598,-0.41356523907487064,1902,-0.6761904761904762,2043,-0.6037943359912016,18588,-0.40367533354910634,24762,0.08008779541626257,91287,-0.3530829521947887,17056,-0.45078173858661663,18829,-0.3982992581870816,24691,0.1260980762815523,95592,-0.27774217866566153,17498,-0.37234669811320753
